,C22,C64,C88,C117,C119A,C26A,C26B,C68A,C68B,C107A,C107B,C127,C137A,C137B,C172A,C172B,C27A,C27B,C69A,C69B,C108A,C108B,C138A,C138B,C173A,C173B,C29A,C29B,C71A,C71B,C39_Yes,C39_No,C39_0,C81_No,C110_Yes,C140_Yes,C140_No,C17_Pre-paid,C17_Monthly bill,C17_Fixed monthly fee,C17_Pay based on lights and appliances used,C17_Utility estimates consumption,C17_We never used electricity,C17_No bill for electricity,C17_Other,C57_Fixed monthly fee,C57_Pay based on lights and appliances used,C57_No bill for electricity,C57_Other,C41_Yes,C41_No,C83_No,C112_No,C130_No,C142_No,C175_No
121,13.95,0.0,0.0,0.0,0.0,,6.0,,,,,,,,,,,3.0,,,,,,,,,,4.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
122,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,0.0,0.0,0.0,0.0,0.0,23.0,24.0,,,,,,,,,,3.0,4.0,,,,,,,,,0.0,0.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
124,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,18.6,0.0,0.0,0.0,0.0,12.0,24.0,,,,,,,,,,4.0,4.0,,,,,,,,,1.0,1.0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
126,4.65,0.0,0.0,0.0,0.0,,3.0,,,,,,,,,,,2.0,,,,,,,,,,3.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
127,9.3,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
128,18.6,0.0,0.0,0.0,0.0,20.0,23.0,,,,,,,,,,4.0,4.0,,,,,,,,,0.0,0.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
129,23.26,0.0,0.0,0.0,0.0,,12.0,,,,,,,,,,,4.0,,,,,,,,,,3.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
130,13.95,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,10.0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
131,46.51,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
132,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,9.3,0.0,0.0,0.0,0.0,11.0,11.0,,,,,,,,,,4.0,4.0,,,,,,,,,1.0,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
134,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,9.3,0.0,0.0,0.0,0.0,,20.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
136,2.33,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
137,2.33,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
138,23.26,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
139,18.6,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
140,9.3,0.0,0.0,0.0,0.0,14.0,14.0,,,,,,,,,,1.0,3.0,,,,,,,,,1.0,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
141,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,2.33,0.0,0.0,0.0,0.0,,12.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
143,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,23.26,0.0,0.0,0.0,0.0,23.0,0.0,,,,,,,,,,3.0,4.0,,,,,,,,,1.0,0.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
145,18.6,0.0,0.0,0.0,0.0,,10.0,,,,,,,,,,,3.0,,,,,,,,,,2.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
146,32.56,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
147,23.26,0.0,0.0,0.0,0.0,,20.0,,,,,,,,,,,4.0,,,,,,,,,,2.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
148,23.26,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,0.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
149,83.72,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,2.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
150,37.21,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
151,0.0,0.0,0.0,0.0,0.0,,20.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
152,46.51,0.0,0.0,0.0,0.0,20.0,20.0,,,,,,,,,,4.0,4.0,,,,,,,,,5.0,2.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
153,27.91,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
154,46.51,0.0,0.0,0.0,0.0,,20.0,,,,,,,,,,,4.0,,,,,,,,,,5.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
155,46.51,0.0,0.0,0.0,0.0,,14.0,,,,,,,,,,,3.0,,,,,,,,,,2.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
156,4.65,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
157,139.53,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
158,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,4.65,0.0,0.0,0.0,0.0,,12.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
161,18.6,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,3.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
162,9.3,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
163,13.95,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
164,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,6.98,0.0,0.0,0.0,0.0,5.0,8.0,,,,,,,,,,3.0,3.0,,,,,,,,,1.0,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
166,4.65,0.0,0.0,0.0,0.0,12.0,12.0,,,,,,,,,,4.0,4.0,,,,,,,,,1.0,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
167,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,4.0,,,,,,,,,,2.0,,,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
170,18.6,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
171,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,13.95,0.0,0.0,0.0,0.0,22.0,23.0,,,,,,,,,,4.0,4.0,,,,,,,,,1.0,1.0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
173,13.95,0.0,0.0,0.0,0.0,20.0,20.0,,,,,,,,,,4.0,4.0,,,,,,,,,3.0,2.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
174,4.65,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
175,139.53,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
176,37.21,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
177,18.6,0.0,0.0,0.0,0.0,,21.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
178,23.26,0.0,0.0,0.0,0.0,1.0,11.0,,,,,,,,,,1.0,3.0,,,,,,,,,1.0,1.0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
179,32.56,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
180,4.65,0.0,0.0,0.0,0.0,4.0,9.0,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
181,13.95,0.0,0.0,0.0,0.0,3.0,20.0,,,,,,,,,,2.0,3.0,,,,,,,,,1.0,1.0,,,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
182,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,4.65,0.0,0.0,0.0,0.0,20.0,20.0,,,,,,,,,,1.0,1.0,,,,,,,,,6.0,6.0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
184,18.6,0.0,0.0,0.0,0.0,5.0,10.0,,,,,,,,,,3.0,3.0,,,,,,,,,2.0,1.0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
185,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,4.65,0.0,0.0,0.0,0.0,,12.0,,,,,,,,,5.0,,1.0,,,,,,,,4.0,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
189,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,23.26,0.0,0.0,0.0,0.0,1.0,12.0,,,,,,,,,,1.0,4.0,,,,,,,,,1.0,1.0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
191,23.26,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,4.0,,4.0,,,,,,,,4.0,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
192,0.0,0.0,0.0,0.0,0.0,0.0,14.0,,,,,,,,,,2.0,4.0,,,,,,,,,2.0,0.0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
193,4.65,0.0,0.0,0.0,0.0,,20.0,,,,,,,,,,,3.0,,,,,,,,,,2.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
194,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,18.6,0.0,0.0,0.0,0.0,,20.0,,,,,,,,,,,4.0,,,,,,,,,,0.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
197,13.95,0.0,0.0,0.0,0.0,10.0,0.0,,,,,,,,,,3.0,4.0,,,,,,,,,2.0,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
198,4.65,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,0.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
199,9.3,0.0,0.0,0.0,0.0,19.0,23.0,,,,,,,,,,1.0,4.0,,,,,,,,,2.0,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
200,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,6.98,0.0,0.0,0.0,0.0,,18.0,,,,,,,,,,,3.0,,,,,,,,,,2.0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
202,9.3,0.0,0.0,0.0,0.0,19.0,23.0,,,,,,,,,,1.0,3.0,,,,,,,,,1.0,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
203,37.21,0.0,0.0,0.0,0.0,15.0,20.0,,,,,,,,,,2.0,4.0,,,,,,,,,2.0,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
204,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
215,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,13.95,0.0,0.0,0.0,0.0,12.0,19.0,,,,,,,,,,3.0,4.0,,,,,,,,,2.0,2.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
217,9.3,0.0,0.0,0.0,0.0,23.0,24.0,,,,,,,,,,4.0,4.0,,,,,,,,,1.0,0.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
218,0.0,0.0,0.0,0.0,0.0,,21.0,,,,,,,,,,,4.0,,,,,,,,,,2.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
219,6.98,0.0,0.0,0.0,0.0,,1.0,,,,,,,,,,,3.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
220,32.56,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,4.0,,,,,,,,,,2.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
221,9.3,0.0,0.0,0.0,0.0,,7.0,,,,,,,,,,,3.0,,,,,,,,,,2.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
222,13.95,0.0,0.0,0.0,0.0,,22.0,,,,,,,,,,,2.0,,,,,,,,,,2.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
223,4.65,0.0,0.0,0.0,0.0,,22.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
224,13.95,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,3.0,,,,,,,,,,2.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
225,23.26,0.0,0.0,0.0,0.0,22.0,24.0,,,,,,,,,,3.0,4.0,,,,,,,,,1.0,0.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
226,4.65,0.0,0.0,0.0,0.0,,6.0,,,,,,,,,,,3.0,,,,,,,,,,6.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
227,9.3,0.0,0.0,0.0,0.0,12.0,22.0,,,,,,,,,,2.0,4.0,,,,,,,,,1.0,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
228,4.65,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
229,27.91,0.0,0.0,0.0,0.0,,23.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
230,0.0,0.0,0.0,0.0,0.0,23.0,24.0,,,,,,,,,,4.0,4.0,,,,,,,,,1.0,0.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
231,18.6,0.0,0.0,0.0,0.0,,18.0,,,,,,,,,,,3.0,,,,,,,,,,2.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
232,13.95,0.0,0.0,0.0,0.0,,12.0,,,,,,,,,,,4.0,,,,,,,,,,3.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
233,18.6,0.0,0.0,0.0,0.0,,22.0,,,,,,,,,,,4.0,,,,,,,,,,2.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
234,23.26,0.0,0.0,0.0,0.0,,4.0,,,,,,,,,,,2.0,,,,,,,,,,8.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
235,18.6,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
236,0.0,0.0,0.0,0.0,0.0,,17.0,,,,,,,,,,,3.0,,,,,,,,,,2.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
237,27.91,0.0,0.0,0.0,0.0,21.0,24.0,,,,,,,,,,3.0,4.0,,,,,,,,,3.0,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
238,0.0,0.0,0.0,0.0,0.0,,24.0,,,,,,,,,,,4.0,,,,,,,,,,0.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
239,0.0,0.0,0.0,0.0,0.0,,21.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
240,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
241,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
242,9.3,0.0,0.0,0.0,0.0,15.0,16.0,,,,,,,,,,3.0,4.0,,,,,,,,,1.0,0.0,,,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
243,9.3,0.0,0.0,0.0,0.0,20.0,0.0,,,,,,,,,,3.0,4.0,,,,,,,,,1.0,1.0,,,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
244,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245,46.51,0.0,0.0,0.0,0.0,20.0,22.0,,,,,,,,,,3.0,4.0,,,,,,,,,2.0,1.0,,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
246,18.6,0.0,0.0,0.0,0.0,,22.0,,,,,,,,,,,4.0,,,,,,,,,,1.0,,,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
